state_code,county_code,county_name,state_name,geo_center
6,71,San Bernardino,California,"34 50m 29.1762s N, 116 10m 42.4611s W"
31,55,Douglas,Nebraska,"41 17m 43.2668s N, 96 9m 16.1233s W"
51,600,Fairfax,Virginia,"38 51m 11.154s N, 77 17m 59.2371s W"
21,67,Fayette,Kentucky,"38 2m 32.3889s N, 84 27m 31.3999s W"
40,125,Pottawatomie,Oklahoma,"35 12m 23.9599s N, 96 56m 54.0952s W"
2,122,Kenai Peninsula,Alaska,"60 7m 9.86751s N, 151 41m 53.0091s W"
55,35,Eau Claire,Wisconsin,"44 43m 36.3887s N, 91 17m 9.53372s W"
17,105,Livingston,Illinois,"40 53m 29.6084s N, 88 33m 27.7769s W"
48,115,Dawson,Texas,"32 44m 33.094s N, 101 56m 51.664s W"
2,261,Valdez-Cordova,Alaska,"61 25m 1.21469s N, 144 45m 36.8255s W"
46,85,Lyman,South Dakota,"43 53m 44.9463s N, 99 50m 50.5879s W"
22,119,Webster,Louisiana,"32 42m 48.4359s N, 93 20m 5.93992s W"
6,115,Yuba,California,"39 16m 8.42762s N, 121 21m 4.54584s W"
29,183,St. Charles,Missouri,"38 46m 54.8654s N, 90 40m 29.6353s W"
13,109,Evans,Georgia,"32 9m 24.3467s N, 81 53m 12.7846s W"
48,173,Glasscock,Texas,"31 52m 10.0657s N, 101 31m 14.8879s W"
38,31,Foster,North Dakota,"47 27m 25.4792s N, 98 52m 58.7472s W"
31,121,Merrick,Nebraska,"41 10m 8.53774s N, 98 2m 16.7468s W"
55,119,Taylor,Wisconsin,"45 12m 41.558s N, 90 30m 4.50913s W"
28,113,Pike,Mississippi,"31 10m 29.6683s N, 90 24m 14.978s W"
17,203,Woodford,Illinois,"40 47m 17.6492s N, 89 12m 39.9822s W"
18,45,Fountain,Indiana,"40 7m 15.1348s N, 87 14m 31.1701s W"
5,3,Ashley,Arkansas,"33 11m 28.3991s N, 91 46m 6.4112s W"
31,75,Grant,Nebraska,"41 54m 53.9774s N, 101 44m 25.8675s W"
72,87,Loíza,Puerto Rico,"18 27m 28.194s N, 65 54m 9.0839s W"
40,35,Craig,Oklahoma,"36 45m 42.396s N, 95 12m 30.507s W"
48,231,Hunt,Texas,"33 7m 24.9432s N, 96 5m 7.63669s W"
5,135,Sharp,Arkansas,"36 9m 40.1927s N, 91 28m 47.4907s W"
55,55,Jefferson,Wisconsin,"43 1m 14.9313s N, 88 46m 33.117s W"
51,53,Dinwiddie,Virginia,"37 4m 33.3781s N, 77 37m 56.2379s W"
28,83,Leflore,Mississippi,"33 33m 1.88676s N, 90 18m 3.83287s W"
39,81,Jefferson,Ohio,"40 23m 6.07026s N, 80 45m 39.5003s W"
40,107,Okfuskee,Oklahoma,"35 27m 55.6229s N, 96 19m 22.0048s W"
72,13,Arecibo,Puerto Rico,"18 26m 1.29631s N, 66 40m 29.8889s W"
20,141,Osborne,Kansas,"39 21m 1.2024s N, 98 46m 4.76329s W"
19,71,Fremont,Iowa,"40 44m 44.1211s N, 95 36m 16.8355s W"
37,119,Mecklenburg,North Carolina,"35 14m 48.3614s N, 80 49m 57.8321s W"
6,47,Merced,California,"37 11m 30.7337s N, 120 43m 3.6768s W"
47,183,Weakley,Tennessee,"36 17m 53.8896s N, 88 43m 3.87786s W"
1,103,Morgan,Alabama,"34 27m 12.4993s N, 86 51m 10.5176s W"
50,13,Grand Isle,Vermont,"44 47m 48.5718s N, 73 17m 41.3826s W"
34,41,Warren,New Jersey,"40 51m 25.7347s N, 74 59m 50.4595s W"
24,17,Charles,Maryland,"38 28m 25.2524s N, 77 0m 48.5428s W"
5,25,Cleveland,Arkansas,"33 53m 54.1027s N, 92 11m 6.52358s W"
20,47,Edwards,Kansas,"37 53m 15.5356s N, 99 18m 43.815s W"
35,5,Chaves,New Mexico,"33 21m 47.945s N, 104 28m 0.766481s W"
30,75,Powder River,Montana,"45 23m 41.9704s N, 105 37m 48.6865s W"
32,27,Pershing,Nevada,"40 26m 25.2884s N, 118 24m 15.977s W"
35,1,Bernalillo,New Mexico,"35 3m 4.87953s N, 106 40m 12.7185s W"
34,33,Salem,New Jersey,"39 34m 36.3906s N, 75 21m 28.7485s W"
12,9,Brevard,Florida,"28 18m 1.13091s N, 80 42m 4.33974s W"
12,77,Liberty,Florida,"30 14m 28.9073s N, 84 52m 58.4802s W"
18,95,Madison,Indiana,"40 9m 41.9602s N, 85 43m 9.64261s W"
8,61,Kiowa,Colorado,"38 25m 57.6665s N, 102 44m 25.2256s W"
19,79,Hamilton,Iowa,"42 23m 1.57674s N, 93 42m 24.5148s W"
44,1,Bristol,Rhode Island,"41 42m 19.8639s N, 71 17m 9.8565s W"
1,51,Elmore,Alabama,"32 35m 47.933s N, 86 8m 56.9275s W"
51,107,Loudoun,Virginia,"39 5m 26.4331s N, 77 38m 8.53927s W"
37,127,Nash,North Carolina,"35 58m 2.10102s N, 77 59m 11.2014s W"
21,155,Marion,Kentucky,"37 33m 9.1241s N, 85 16m 10.673s W"
13,153,Houston,Georgia,"32 27m 32.3871s N, 83 39m 58.4672s W"
26,41,Delta,Michigan,"45 47m 29.8912s N, 86 52m 14.1479s W"
21,33,Caldwell,Kentucky,"37 8m 43.1996s N, 87 52m 4.46078s W"
21,45,Casey,Kentucky,"37 19m 20.2168s N, 84 55m 42.1253s W"
21,163,Meade,Kentucky,"37 58m 11.421s N, 86 13m 1.84312s W"
36,5,Bronx,New York,"40 50m 57.1547s N, 73 51m 11.0505s W"
31,135,Perkins,Nebraska,"40 51m 3.38906s N, 101 38m 58.6077s W"
13,189,McDuffie,Georgia,"33 28m 58.2932s N, 82 28m 52.9261s W"
31,101,Keith,Nebraska,"41 11m 55.6554s N, 101 39m 40.8644s W"
13,25,Brantley,Georgia,"31 11m 48.7541s N, 81 58m 54.8241s W"
26,7,Alpena,Michigan,"45 1m 51.987s N, 83 9m 54.7239s W"
21,231,Wayne,Kentucky,"36 48m 4.55486s N, 84 49m 43.0723s W"
47,185,White,Tennessee,"35 55m 34.8543s N, 85 27m 18.6378s W"
42,43,Dauphin,Pennsylvania,"40 24m 55.5859s N, 76 46m 46.1089s W"
31,171,Thomas,Nebraska,"41 54m 48.6219s N, 100 33m 21.0442s W"
48,27,Bell,Texas,"31 2m 15.6182s N, 97 28m 41.5286s W"
1,19,Cherokee,Alabama,"34 10m 33.4415s N, 85 36m 13.6574s W"
36,111,Ulster,New York,"41 53m 17.3243s N, 74 15m 30.8503s W"
23,23,Sagadahoc,Maine,"43 54m 42.2168s N, 69 50m 21.5122s W"
19,109,Kossuth,Iowa,"43 12m 14.8681s N, 94 12m 24.1918s W"
19,85,Harrison,Iowa,"41 40m 58.2699s N, 95 49m 0.915195s W"
19,187,Webster,Iowa,"42 25m 40.617s N, 94 10m 54.3877s W"
17,151,Pope,Illinois,"37 24m 45.9223s N, 88 33m 41.8324s W"
26,151,Sanilac,Michigan,"43 26m 35.9218s N, 82 38m 44.7139s W"
51,540,Charlottesville,Virginia,"38 2m 14.9693s N, 78 29m 7.79959s W"
1,13,Butler,Alabama,"31 45m 8.76219s N, 86 40m 49.0412s W"
6,83,Santa Barbara,California,"34 32m 18.0387s N, 120 1m 50.8303s W"
48,433,Stonewall,Texas,"33 10m 44.8478s N, 100 15m 11.8998s W"
6,97,Sonoma,California,"38 31m 31.0533s N, 122 55m 21.1608s W"
48,383,Reagan,Texas,"31 21m 58.2917s N, 101 31m 22.8303s W"
29,93,Iron,Missouri,"37 33m 18.5357s N, 90 46m 24.5651s W"
18,51,Gibson,Indiana,"38 18m 42.5713s N, 87 35m 4.53972s W"
39,33,Crawford,Ohio,"40 51m 2.78126s N, 82 55m 11.1997s W"
31,127,Nemaha,Nebraska,"40 23m 15.5576s N, 95 50m 59.3378s W"
32,23,Nye,Nevada,"38 2m 32.5738s N, 116 28m 18.9528s W"
17,175,Stark,Illinois,"41 5m 36.2113s N, 89 47m 50.8106s W"
27,5,Becker,Minnesota,"46 56m 4.73412s N, 95 40m 26.1248s W"
26,135,Oscoda,Michigan,"44 40m 54.3295s N, 84 7m 47.1771s W"
50,21,Rutland,Vermont,"43 34m 48.3297s N, 73 2m 11.7915s W"
51,550,Chesapeake,Virginia,"36 40m 39.8802s N, 76 18m 8.70581s W"
72,1,Adjuntas,Puerto Rico,"18 10m 47.0376s N, 66 45m 14.2438s W"
38,91,Steele,North Dakota,"47 27m 22.1422s N, 97 43m 28.5272s W"
55,97,Portage,Wisconsin,"44 28m 33.6947s N, 89 30m 5.04242s W"
17,169,Schuyler,Illinois,"40 9m 28.9529s N, 90 36m 54.3428s W"
31,71,Garfield,Nebraska,"41 54m 51.6855s N, 98 59m 28.987s W"
28,35,Forrest,Mississippi,"31 11m 19.9299s N, 89 15m 28.2953s W"
17,177,Stephenson,Illinois,"42 21m 6.58478s N, 89 39m 44.1155s W"
72,9,Aibonito,Puerto Rico,"18 7m 52.0762s N, 66 15m 51.7696s W"
48,345,Motley,Texas,"34 4m 26.7412s N, 100 46m 47.3843s W"
31,173,Thurston,Nebraska,"42 9m 29.4698s N, 96 32m 38.7499s W"
21,171,Monroe,Kentucky,"36 42m 43.849s N, 85 42m 59.4705s W"
51,143,Pittsylvania,Virginia,"36 49m 16.6718s N, 79 23m 49.6298s W"
26,161,Washtenaw,Michigan,"42 15m 11.6113s N, 83 50m 19.5738s W"
39,71,Highland,Ohio,"39 11m 5.06524s N, 83 36m 3.49955s W"
6,113,Yolo,California,"38 41m 11.9774s N, 121 54m 5.82127s W"
42,133,York,Pennsylvania,"39 55m 11.8498s N, 76 43m 35.4506s W"
40,93,Major,Oklahoma,"36 18m 41.9311s N, 98 32m 9.42508s W"
27,111,Otter Tail,Minnesota,"46 24m 31.6655s N, 95 42m 28.8077s W"
72,135,Toa Alta,Puerto Rico,"18 21m 45.1689s N, 66 14m 47.1236s W"
46,21,Campbell,South Dakota,"45 46m 16.073s N, 100 3m 5.86277s W"
48,139,Ellis,Texas,"32 20m 54.3463s N, 96 47m 40.1449s W"
5,45,Faulkner,Arkansas,"35 8m 49.1213s N, 92 19m 55.3482s W"
27,75,Lake,Minnesota,"47 31m 23.4154s N, 91 24m 31.855s W"
18,141,St. Joseph,Indiana,"41 37m 0.184833s N, 86 17m 23.4877s W"
21,183,Ohio,Kentucky,"37 28m 41.4901s N, 86 50m 56.0047s W"
16,1,Ada,Idaho,"43 27m 3.96015s N, 116 14m 28.1999s W"
42,49,Erie,Pennsylvania,"42 7m 2.91447s N, 80 5m 53.1829s W"
46,109,Roberts,South Dakota,"45 37m 46.7168s N, 96 56m 46.0083s W"
40,27,Cleveland,Oklahoma,"35 12m 11.0033s N, 97 19m 35.2302s W"
27,163,Washington,Minnesota,"45 2m 19.5122s N, 92 53m 2.28943s W"
5,123,St. Francis,Arkansas,"35 1m 19.1815s N, 90 44m 52.1216s W"
28,5,Amite,Mississippi,"31 10m 27.8275s N, 90 48m 15.9534s W"
19,153,Polk,Iowa,"41 41m 7.81737s N, 93 34m 24.7207s W"
40,113,Osage,Oklahoma,"36 37m 45.072s N, 96 23m 54.5744s W"
37,39,Cherokee,North Carolina,"35 8m 1.88683s N, 84 3m 48.3992s W"
54,17,Doddridge,West Virginia,"39 16m 9.01372s N, 80 42m 25.0774s W"
6,103,Tehama,California,"40 7m 32.6503s N, 122 14m 1.98547s W"
21,35,Calloway,Kentucky,"36 37m 15.9646s N, 88 16m 19.924s W"
19,155,Pottawattamie,Iowa,"41 20m 11.8045s N, 95 32m 32.6151s W"
13,121,Fulton,Georgia,"33 47m 25.0188s N, 84 28m 1.16304s W"
48,313,Madison,Texas,"30 57m 55.939s N, 95 55m 42.2764s W"
46,3,Aurora,South Dakota,"43 43m 4.87031s N, 98 33m 41.6264s W"
38,53,McKenzie,North Dakota,"47 44m 24.5782s N, 103 23m 43.0015s W"
46,105,Perkins,South Dakota,"45 29m 25.8075s N, 102 28m 32.2894s W"
1,129,Washington,Alabama,"31 24m 27.3737s N, 88 12m 28.3565s W"
27,43,Faribault,Minnesota,"43 40m 26.142s N, 93 56m 52.7976s W"
48,443,Terrell,Texas,"30 13m 29.8616s N, 102 4m 35.3513s W"
51,23,Botetourt,Virginia,"37 33m 25.6288s N, 79 48m 44.3415s W"
13,269,Taylor,Georgia,"32 33m 19.6534s N, 84 15m 1.67125s W"
42,123,Warren,Pennsylvania,"41 48m 52.4686s N, 79 16m 26.9161s W"
4,12,La Paz,Arizona,"33 43m 45.7336s N, 113 58m 53.7868s W"
26,77,Kalamazoo,Michigan,"42 14m 43.6344s N, 85 31m 52.2643s W"
20,55,Finney,Kansas,"38 2m 39.4974s N, 100 44m 13.1668s W"
17,107,Logan,Illinois,"40 7m 28.3309s N, 89 22m 3.07526s W"
19,179,Wapello,Iowa,"41 1m 50.1043s N, 92 24m 34.0196s W"
40,153,Woodward,Oklahoma,"36 25m 21.7882s N, 99 15m 54.2904s W"
41,71,Yamhill,Oregon,"45 13m 57.6016s N, 123 18m 29.3857s W"
72,7,Aguas Buenas,Puerto Rico,"18 15m 3.865s N, 66 7m 38.4474s W"
51,175,Southampton,Virginia,"36 43m 13.4401s N, 77 6m 21.9627s W"
39,77,Huron,Ohio,"41 8m 46.1541s N, 82 35m 54.2698s W"
5,109,Pike,Arkansas,"34 9m 48.593s N, 93 39m 22.83s W"
8,77,Mesa,Colorado,"39 1m 5.84578s N, 108 27m 59.1847s W"
20,103,Leavenworth,Kansas,"39 11m 57.6043s N, 95 2m 16.4812s W"
29,159,Pettis,Missouri,"38 43m 41.8417s N, 93 17m 6.34665s W"
8,33,Dolores,Colorado,"37 45m 5.7989s N, 108 31m 2.15498s W"
27,29,Clearwater,Minnesota,"47 34m 39.5525s N, 95 22m 44.4856s W"
6,87,Santa Cruz,California,"37 1m 17.7813s N, 122 0m 35.2347s W"
48,31,Blanco,Texas,"30 15m 58.9568s N, 98 23m 59.5141s W"
51,69,Frederick,Virginia,"39 12m 16.5s N, 78 15m 45.1696s W"
1,31,Coffee,Alabama,"31 24m 9.45785s N, 85 59m 17.5449s W"
23,25,Somerset,Maine,"45 30m 49.8786s N, 69 57m 31.7379s W"
48,339,Montgomery,Texas,"30 18m 0.766219s N, 95 30m 10.8493s W"
30,57,Madison,Montana,"45 18m 2.4898s N, 111 55m 12.9225s W"
2,230,Skagway,Alaska,"59 33m 35.9714s N, 135 20m 12.0215s W"
13,123,Gilmer,Georgia,"34 41m 28.2412s N, 84 27m 20.2571s W"
42,7,Beaver,Pennsylvania,"40 40m 56.1453s N, 80 20m 57.436s W"
40,1,Adair,Oklahoma,"35 53m 2.2135s N, 94 39m 31.4897s W"
56,23,Lincoln,Wyoming,"42 15m 49.6858s N, 110 39m 21.4102s W"
22,19,Calcasieu,Louisiana,"30 13m 45.206s N, 93 21m 28.6026s W"
30,65,Musselshell,Montana,"46 29m 47.6203s N, 108 23m 53.1173s W"
46,101,Moody,South Dakota,"44 1m 19.2409s N, 96 40m 15.3193s W"
54,103,Wetzel,West Virginia,"39 36m 18.9478s N, 80 38m 20.7514s W"
47,123,Monroe,Tennessee,"35 26m 33.5216s N, 84 15m 10.0817s W"
20,75,Hamilton,Kansas,"37 59m 56.9492s N, 101 47m 28.5233s W"
1,105,Perry,Alabama,"32 38m 18.4764s N, 87 17m 39.8428s W"
13,75,Cook,Georgia,"31 9m 14.3677s N, 83 25m 49.6742s W"
47,97,Lauderdale,Tennessee,"35 45m 39.646s N, 89 37m 53.1991s W"
17,131,Mercer,Illinois,"41 12m 19.2421s N, 90 44m 29.018s W"
48,157,Fort Bend,Texas,"29 31m 38.9736s N, 95 46m 15.199s W"
27,143,Sibley,Minnesota,"44 34m 46.1221s N, 94 13m 55.7115s W"
13,293,Upson,Georgia,"32 52m 52.5722s N, 84 17m 57.6367s W"
17,115,Macon,Illinois,"39 51m 36.01s N, 88 57m 41.587s W"
72,139,Trujillo Alto,Puerto Rico,"18 20m 10.7209s N, 65 59m 56.8463s W"
37,159,Rowan,North Carolina,"35 38m 22.1045s N, 80 31m 29.1783s W"
54,11,Cabell,West Virginia,"38 25m 13.0688s N, 82 14m 30.18s W"
6,73,San Diego,California,"33 1m 41.471s N, 116 46m 12.7368s W"
47,177,Warren,Tennessee,"35 40m 43.2578s N, 85 46m 42.5929s W"
36,109,Tompkins,New York,"42 27m 7.26725s N, 76 28m 25.1549s W"
17,93,Kendall,Illinois,"41 35m 26.0795s N, 88 25m 43.6381s W"
19,65,Fayette,Iowa,"42 51m 45.3462s N, 91 50m 39.5676s W"
28,111,Perry,Mississippi,"31 10m 19.2874s N, 88 59m 32.3818s W"
46,129,Walworth,South Dakota,"45 25m 47.8114s N, 100 1m 53.596s W"
13,277,Tift,Georgia,"31 27m 26.7762s N, 83 31m 35.7396s W"
2,195,Petersburg,Alaska,"57 6m 50.4471s N, 133 0m 8.85345s W"
29,131,Miller,Missouri,"38 12m 52.3062s N, 92 25m 42.268s W"
29,21,Buchanan,Missouri,"39 39m 35.0648s N, 94 48m 21.3685s W"
27,25,Chisago,Minnesota,"45 30m 8.9031s N, 92 54m 30.0317s W"
35,7,Colfax,New Mexico,"36 36m 22.0923s N, 104 38m 48.6331s W"
8,55,Huerfano,Colorado,"37 41m 4.8467s N, 104 57m 38.1043s W"
51,113,Madison,Virginia,"38 24m 49.335s N, 78 16m 45.2081s W"
20,91,Johnson,Kansas,"38 53m 1.56664s N, 94 49m 20.1398s W"
27,169,Winona,Minnesota,"43 59m 12.6588s N, 91 46m 44.866s W"
21,51,Clay,Kentucky,"37 9m 34.9112s N, 83 42m 52.7857s W"
24,19,Dorchester,Maryland,"38 25m 21.389s N, 76 4m 59.9711s W"
38,49,McHenry,North Dakota,"48 14m 4.46236s N, 100 38m 10.6411s W"
45,59,Laurens,South Carolina,"34 29m 0.843847s N, 82 0m 21.3625s W"
40,151,Woods,Oklahoma,"36 46m 0.955781s N, 98 51m 54.459s W"
30,93,Silver Bow,Montana,"45 54m 8.65602s N, 112 39m 24.1685s W"
40,57,Harmon,Oklahoma,"34 44m 38.8267s N, 99 50m 46.5005s W"
13,77,Coweta,Georgia,"33 21m 12.462s N, 84 45m 48.0987s W"
36,119,Westchester,New York,"41 9m 5.33228s N, 73 45m 12.2065s W"
17,27,Clinton,Illinois,"38 36m 23.2639s N, 89 25m 20.9366s W"
26,147,St. Clair,Michigan,"42 55m 52.0391s N, 82 39m 51.7238s W"
50,15,Lamoille,Vermont,"44 36m 20.63s N, 72 38m 29.1448s W"
49,25,Kane,Utah,"37 17m 6.35782s N, 111 53m 15.9585s W"
27,93,Meeker,Minnesota,"45 7m 23.2149s N, 94 31m 38.3141s W"
12,85,Martin,Florida,"27 4m 53.8192s N, 80 23m 54.4702s W"
55,83,Oconto,Wisconsin,"44 59m 54.7163s N, 88 13m 14.1065s W"
31,73,Gosper,Nebraska,"40 30m 53.3539s N, 99 49m 50.5354s W"
45,45,Greenville,South Carolina,"34 53m 39.6125s N, 82 22m 14.776s W"
31,5,Arthur,Nebraska,"41 34m 8.05145s N, 101 41m 45.2785s W"
37,161,Rutherford,North Carolina,"35 24m 9.34426s N, 81 55m 11.4005s W"
31,97,Johnson,Nebraska,"40 23m 33.4737s N, 96 15m 54.3488s W"
17,63,Grundy,Illinois,"41 17m 6.37154s N, 88 25m 6.58435s W"
23,19,Penobscot,Maine,"45 24m 1.84436s N, 68 38m 57.9413s W"
2,164,Lake and Peninsula,Alaska,"58 16m 43.5139s N, 156 32m 41.2687s W"
27,101,Murray,Minnesota,"44 1m 19.6374s N, 95 45m 47.793s W"
47,31,Coffee,Tennessee,"35 29m 26.2176s N, 86 4m 29.1455s W"
17,145,Perry,Illinois,"38 5m 1.45247s N, 89 22m 1.27589s W"
42,83,McKean,Pennsylvania,"41 48m 27.8914s N, 78 34m 8.49048s W"
8,69,Larimer,Colorado,"40 39m 59.102s N, 105 27m 40.12s W"
72,57,Guayama,Puerto Rico,"17 58m 24.1981s N, 66 8m 10.8355s W"
32,31,Washoe,Nevada,"40 39m 56.1486s N, 119 39m 51.502s W"
17,79,Jasper,Illinois,"39 0m 36.142s N, 88 9m 13.8281s W"
72,141,Utuado,Puerto Rico,"18 16m 15.6108s N, 66 42m 8.81222s W"
47,11,Bradley,Tennessee,"35 9m 14.7971s N, 84 51m 34.5698s W"
48,291,Liberty,Texas,"30 9m 5.80301s N, 94 48m 43.9573s W"
13,17,Ben Hill,Georgia,"31 45m 35.215s N, 83 13m 13.6523s W"
21,37,Campbell,Kentucky,"38 56m 47.3164s N, 84 22m 46.905s W"
22,109,Terrebonne,Louisiana,"29 20m 14.7908s N, 90 50m 15.5037s W"
45,21,Cherokee,South Carolina,"35 2m 53.5193s N, 81 37m 13.5432s W"
48,197,Hardeman,Texas,"34 17m 25.058s N, 99 44m 44.5802s W"
37,59,Davie,North Carolina,"35 55m 44.7991s N, 80 32m 40.0691s W"
72,125,San Germán,Puerto Rico,"18 6m 40.0158s N, 67 2m 18.3114s W"
18,113,Noble,Indiana,"41 23m 54.9582s N, 85 25m 2.88024s W"
18,21,Clay,Indiana,"39 23m 33.8203s N, 87 6m 56.7304s W"
46,65,Hughes,South Dakota,"44 23m 20.5155s N, 99 59m 45.7814s W"
48,427,Starr,Texas,"26 33m 43.751s N, 98 44m 18.2385s W"
48,301,Loving,Texas,"31 50m 57.0919s N, 103 34m 47.6367s W"
6,59,Orange,California,"33 40m 36.8884s N, 117 46m 34.1142s W"
28,79,Leake,Mississippi,"32 45m 12.6612s N, 89 31m 26.457s W"
19,91,Humboldt,Iowa,"42 46m 35.2839s N, 94 12m 25.859s W"
17,45,Edgar,Illinois,"39 40m 42.7094s N, 87 44m 44.0336s W"
39,65,Hardin,Ohio,"40 39m 41.5327s N, 83 39m 34.0649s W"
26,113,Missaukee,Michigan,"44 20m 14.3533s N, 85 5m 40.8543s W"
38,33,Golden Valley,North Dakota,"46 56m 24.4543s N, 103 50m 47.6365s W"
48,269,King,Texas,"33 36m 59.3128s N, 100 15m 21.0603s W"
48,261,Kenedy,Texas,"26 55m 40.8824s N, 97 38m 11.2602s W"
22,57,Lafourche,Louisiana,"29 30m 1.19607s N, 90 24m 9.3403s W"
21,223,Trimble,Kentucky,"38 36m 46.9179s N, 85 20m 15.2452s W"
20,137,Norton,Kansas,"39 47m 3.78719s N, 99 54m 12.5168s W"
46,115,Spink,South Dakota,"44 56m 16.8553s N, 98 20m 46.2839s W"
47,5,Benton,Tennessee,"36 4m 11.2231s N, 88 4m 5.7834s W"
51,109,Louisa,Virginia,"37 58m 41.4553s N, 77 57m 46.2901s W"
18,105,Monroe,Indiana,"39 9m 39.3032s N, 86 31m 23.2939s W"
19,117,Lucas,Iowa,"41 1m 45.7457s N, 93 19m 39.7944s W"
27,41,Douglas,Minnesota,"45 56m 1.37881s N, 95 27m 12.6853s W"
39,171,Williams,Ohio,"41 33m 37.0353s N, 84 35m 17.2964s W"
13,313,Whitfield,Georgia,"34 48m 20.2017s N, 84 58m 1.99446s W"
13,255,Spalding,Georgia,"33 15m 39.157s N, 84 17m 2.94252s W"
19,69,Franklin,Iowa,"42 43m 57.1651s N, 93 15m 44.9028s W"
44,5,Newport,Rhode Island,"41 29m 59.3194s N, 71 16m 51.5233s W"
48,393,Roberts,Texas,"35 50m 18.57s N, 100 48m 48.3987s W"
36,51,Livingston,New York,"42 43m 41.072s N, 77 46m 31.7694s W"
29,129,Mercer,Missouri,"40 25m 20.3929s N, 93 34m 6.8094s W"
55,21,Columbia,Wisconsin,"43 27m 59.789s N, 89 20m 1.45045s W"
48,483,Wheeler,Texas,"35 24m 4.6037s N, 100 16m 10.731s W"
55,19,Clark,Wisconsin,"44 44m 5.00994s N, 90 36m 43.4056s W"
22,1,Acadia,Louisiana,"30 17m 25.9201s N, 92 24m 43.1248s W"
39,153,Summit,Ohio,"41 7m 33.5253s N, 81 31m 55.8013s W"
5,75,Lawrence,Arkansas,"36 2m 28.4829s N, 91 6m 25.4885s W"
55,57,Juneau,Wisconsin,"43 55m 28.5783s N, 90 6m 49.6499s W"
55,107,Rusk,Wisconsin,"45 28m 30.5137s N, 91 7m 59.2747s W"
55,133,Waukesha,Wisconsin,"43 1m 5.57236s N, 88 18m 16.2298s W"
18,63,Hendricks,Indiana,"39 46m 10.2625s N, 86 30m 35.9132s W"
36,93,Schenectady,New York,"42 49m 5.23646s N, 74 3m 30.8612s W"
31,37,Colfax,Nebraska,"41 34m 26.4787s N, 97 5m 11.2731s W"
19,93,Ida,Iowa,"42 23m 12.7488s N, 95 30m 48.5862s W"
48,57,Calhoun,Texas,"28 26m 20.7934s N, 96 36m 54.2652s W"
21,3,Allen,Kentucky,"36 45m 4.73959s N, 86 11m 25.5072s W"
38,99,Walsh,North Dakota,"48 22m 10.0417s N, 97 43m 16.7667s W"
47,129,Morgan,Tennessee,"36 8m 6.08789s N, 84 38m 57.1335s W"
8,27,Custer,Colorado,"38 6m 31.2404s N, 105 22m 2.8984s W"
18,111,Newton,Indiana,"40 57m 21.0519s N, 87 23m 51.1317s W"
5,49,Fulton,Arkansas,"36 22m 54.0104s N, 91 49m 5.64708s W"
16,33,Clark,Idaho,"44 17m 2.06028s N, 112 21m 4.67104s W"
27,105,Nobles,Minnesota,"43 40m 27.2632s N, 95 45m 12.1909s W"
16,53,Jerome,Idaho,"42 41m 23.6571s N, 114 15m 50.1889s W"
5,15,Carroll,Arkansas,"36 20m 27.8988s N, 93 32m 17.452s W"
18,179,Wells,Indiana,"40 43m 45.0719s N, 85 13m 16.3915s W"
21,127,Lawrence,Kentucky,"38 4m 4.36302s N, 82 44m 5.11678s W"
48,289,Leon,Texas,"31 17m 47.4245s N, 95 59m 44.4864s W"
8,97,Pitkin,Colorado,"39 13m 1.58068s N, 106 54m 59.6799s W"
46,97,Miner,South Dakota,"44 1m 19.0243s N, 97 36m 36.8826s W"
72,39,Ciales,Puerto Rico,"18 17m 20.4648s N, 66 30m 59.192s W"
51,133,Northumberland,Virginia,"37 51m 16.7878s N, 76 22m 46.2764s W"
55,47,Green Lake,Wisconsin,"43 48m 1.36402s N, 89 2m 41.4949s W"
13,13,Barrow,Georgia,"33 59m 35.5063s N, 83 42m 45.9179s W"
48,357,Ochiltree,Texas,"36 16m 42.2894s N, 100 48m 56.3543s W"
47,95,Lake,Tennessee,"36 20m 7.38371s N, 89 29m 36.4805s W"
1,125,Tuscaloosa,Alabama,"33 17m 22.3794s N, 87 31m 30.1078s W"
51,145,Powhatan,Virginia,"37 33m 0.673745s N, 77 54m 54.6993s W"
51,610,Falls Church,Virginia,"38 53m 5.01616s N, 77 10m 30.5898s W"
39,119,Muskingum,Ohio,"39 57m 55.5187s N, 81 56m 39.7776s W"
38,11,Bowman,North Dakota,"46 6m 45.3252s N, 103 31m 14.4161s W"
48,417,Shackelford,Texas,"32 44m 9.50234s N, 99 21m 14.641s W"
36,39,Greene,New York,"42 16m 35.4712s N, 74 7m 21.7434s W"
19,11,Benton,Iowa,"42 4m 48.6291s N, 92 3m 56.6342s W"
37,83,Halifax,North Carolina,"36 15m 26.8148s N, 77 39m 6.23874s W"
20,23,Cheyenne,Kansas,"39 47m 9.12961s N, 101 43m 51.9752s W"
48,169,Garza,Texas,"33 10m 47.5525s N, 101 17m 54.3268s W"
6,27,Inyo,California,"36 30m 40.0565s N, 117 24m 38.8429s W"
29,23,Butler,Missouri,"36 42m 59.1015s N, 90 24m 23.603s W"
5,59,Hot Spring,Arkansas,"34 19m 3.53283s N, 92 56m 45.849s W"
19,129,Mills,Iowa,"41 2m 0.428148s N, 95 37m 16.7762s W"
28,161,Yalobusha,Mississippi,"34 1m 41.5616s N, 89 42m 27.4746s W"
22,39,Evangeline,Louisiana,"30 43m 44.1711s N, 92 24m 21.2551s W"
6,13,Contra Costa,California,"37 55m 24.166s N, 121 57m 3.86321s W"
